ETF,term,beta,se,t,nobs
XLF,etf_oc_d,-0.008147710826604308,0.0018157690840903582,-4.48719547986249,6726297
XLF,etf_oc_w,-0.06801142124862858,0.0047404946285328564,-14.346903979021604,6726297
XLF,etf_oc_m,0.11717051901722822,0.008726394464085477,13.427139868528467,6726297
XLF,etf_co_d_high,-0.2613087157778676,0.005698762705068184,-45.853587752561296,6726297
XLF,etf_co_w_high,-0.02189986933501231,0.013785695586095966,-1.5885937128265164,6726297
XLF,etf_co_m_high,1.1151978400508857,0.02817962058446995,39.574622259658156,6726297
XLF,etf_oc_d_high,-0.09969577553211231,0.004229027997015698,-23.57415831781315,6726297
XLF,etf_oc_w_high,0.056688698237703436,0.012259792558648133,4.623952482598482,6726297
XLF,etf_oc_m_high,0.1737144049974147,0.02086363401354266,8.326181569550926,6726297
XLK,const,0.00018535421414183758,1.2235748072159447e-05,15.148580458564886,6726297
XLK,own_co_d,0.0020934047904792815,0.0034948993466909256,0.5989885781578743,6726297
XLK,own_co_w,-0.02433914541726121,0.0059852470372316535,-4.066523113558694,6726297
XLK,own_co_m,-0.005475636677905607,0.00866291576134615,-0.6320777932919361,6726297
XLK,own_oc_d,0.008160272021488712,0.0016632844937028903,4.906119219161293,6726297
XLK,own_oc_w,-0.034932698166266964,0.0035131061783589884,-9.943536116686465,6726297
XLK,own_oc_m,-0.004960091865966529,0.005813798487475742,-0.8531585462846204,6726297
XLK,etf_co_d,-0.02162081612832913,0.0029306839610717186,-7.37739599885845,6726297
XLK,etf_co_w,0.039297455550245525,0.006453833980936769,6.089009365025769,6726297
XLK,etf_co_m,-0.026005157994696354,0.012010795205230386,-2.1651487308160737,6726297
XLK,etf_oc_d,0.03529256032568896,0.0018673016682084246,18.90029925349463,6726297
XLK,etf_oc_w,-0.10011473649158066,0.004487580995131551,-22.309287921531066,6726297
XLK,etf_oc_m,0.054129579574869496,0.007976857950833057,6.785827190167843,6726297
XLK,etf_co_d_high,-0.2642199631824835,0.006054056365968574,-43.64345939488317,6726297
XLK,etf_co_w_high,-0.016229418500661577,0.014556379751925192,-1.1149350853198998,6726297
XLK,etf_co_m_high,0.8456796934981701,0.028506447566408896,29.66626029174861,6726297
XLK,etf_oc_d_high,-0.12192985298294771,0.0036522756650035973,-33.384624865885534,6726297
XLK,etf_oc_w_high,0.23135534169072514,0.009801097453631835,23.605044515193093,6726297
XLK,etf_oc_m_high,0.06788405018744281,0.01718948136932704,3.949162207335429,6726297
