ETF,term,beta,se,t,nobs
QQQ,etf_co_m,0.09017599332755631,0.012316600576384467,7.321500179234313,6725885
QQQ,etf_oc_d,0.037173549348977944,0.0014185375803328114,26.20554426218052,6725885
QQQ,etf_oc_w,-0.0934010515026886,0.003658625181726059,-25.52900252510262,6725885
QQQ,etf_oc_m,-0.15042789143277413,0.006803603436490114,-22.11003225525705,6725885
QQQ,etf_co_d_high,-0.072864986233002,0.005502122464561794,-13.243068779786817,6725885
QQQ,etf_co_w_high,0.00557337645772562,0.013522330498155424,0.41216094063711,6725885
QQQ,etf_co_m_high,0.2579191656824996,0.027896881973397816,9.24544778618803,6725885
QQQ,etf_oc_d_high,-0.06147796452313114,0.002889604091778477,-21.27556667643457,6725885
QQQ,etf_oc_w_high,0.04747395815713032,0.007560610170762319,6.279117304674317,6725885
QQQ,etf_oc_m_high,0.282571890823159,0.014857864896524934,19.018337613855202,6725885
SPY,const,-6.738223605835366e-05,1.0417939363411994e-05,-6.467904420235098,6725885
SPY,own_co_d,0.001476370070035641,0.002664594098129223,0.5540694063205279,6725885
SPY,own_co_w,-0.03543763310148694,0.005006263757731179,-7.078658819515963,6725885
SPY,own_co_m,-0.11318562692321,0.007837368194287047,-14.441790166974071,6725885
SPY,own_oc_d,0.011123177175178914,0.0012994684881138538,8.559789850174766,6725885
SPY,own_oc_w,-0.021057606493581692,0.0030235489290597445,-6.964533066157501,6725885
SPY,own_oc_m,0.10525913226408871,0.0052399953154043145,20.087638619571358,6725885
SPY,etf_co_d,0.07817784128807195,0.0038346527765954854,20.387202138671988,6725885
SPY,etf_co_w,0.046243936272355075,0.0085865903190305,5.385599470125461,6725885
SPY,etf_co_m,0.08180185371879364,0.01615278324222759,5.064257502381525,6725885
SPY,etf_oc_d,-0.00901624251306889,0.0024057951301364785,-3.7477183323408787,6725885
SPY,etf_oc_w,-0.12157100262911573,0.005908430720260488,-20.57585311311833,6725885
SPY,etf_oc_m,-0.15963094778480946,0.010978281191793091,-14.540613871699966,6725885
SPY,etf_co_d_high,-0.21917993944564756,0.007272301357809511,-30.139006713504337,6725885
SPY,etf_co_w_high,0.08079090669396459,0.01762144905339125,4.584804941363002,6725885
SPY,etf_co_m_high,0.3659402717376867,0.03524691925416455,10.382191677488224,6725885
