path,yyyymmdd,status,rows
C:\Users\wyao2\Dropbox\2017\20171102.csv.gz,20171102,ok,3981
C:\Users\wyao2\Dropbox\2017\20171103.csv.gz,20171103,ok,3983
C:\Users\wyao2\Dropbox\2017\20171106.csv.gz,20171106,ok,3986
C:\Users\wyao2\Dropbox\2017\20171107.csv.gz,20171107,ok,3987
C:\Users\wyao2\Dropbox\2017\20171108.csv.gz,20171108,ok,3986
C:\Users\wyao2\Dropbox\2017\20171109.csv.gz,20171109,ok,3990
C:\Users\wyao2\Dropbox\2017\20171110.csv.gz,20171110,ok,3991
C:\Users\wyao2\Dropbox\2017\20171113.csv.gz,20171113,ok,3992
C:\Users\wyao2\Dropbox\2017\20171114.csv.gz,20171114,ok,3991
C:\Users\wyao2\Dropbox\2017\20171115.csv.gz,20171115,ok,3991
C:\Users\wyao2\Dropbox\2017\20171116.csv.gz,20171116,ok,3993
C:\Users\wyao2\Dropbox\2017\20171117.csv.gz,20171117,ok,3993
C:\Users\wyao2\Dropbox\2017\20171120.csv.gz,20171120,ok,3996
C:\Users\wyao2\Dropbox\2017\20171121.csv.gz,20171121,ok,3997
C:\Users\wyao2\Dropbox\2017\20171122.csv.gz,20171122,ok,3995
C:\Users\wyao2\Dropbox\2017\20171124.csv.gz,20171124,ok,3995
C:\Users\wyao2\Dropbox\2017\20171127.csv.gz,20171127,ok,3992
C:\Users\wyao2\Dropbox\2017\20171128.csv.gz,20171128,ok,3991
C:\Users\wyao2\Dropbox\2017\20171129.csv.gz,20171129,ok,3991
C:\Users\wyao2\Dropbox\2017\20171130.csv.gz,20171130,ok,3991
C:\Users\wyao2\Dropbox\2017\20171201.csv.gz,20171201,ok,3994
C:\Users\wyao2\Dropbox\2017\20171204.csv.gz,20171204,ok,3995
C:\Users\wyao2\Dropbox\2017\20171205.csv.gz,20171205,ok,3995
C:\Users\wyao2\Dropbox\2017\20171206.csv.gz,20171206,ok,3996
C:\Users\wyao2\Dropbox\2017\20171207.csv.gz,20171207,ok,3995
C:\Users\wyao2\Dropbox\2017\20171208.csv.gz,20171208,ok,3997
C:\Users\wyao2\Dropbox\2017\20171211.csv.gz,20171211,ok,4001
C:\Users\wyao2\Dropbox\2017\20171212.csv.gz,20171212,ok,4001
C:\Users\wyao2\Dropbox\2017\20171213.csv.gz,20171213,ok,4000
C:\Users\wyao2\Dropbox\2017\20171214.csv.gz,20171214,ok,4001
C:\Users\wyao2\Dropbox\2017\20171215.csv.gz,20171215,ok,4000
C:\Users\wyao2\Dropbox\2017\20171218.csv.gz,20171218,ok,4001
C:\Users\wyao2\Dropbox\2017\20171219.csv.gz,20171219,ok,4000
C:\Users\wyao2\Dropbox\2017\20171220.csv.gz,20171220,ok,4000
C:\Users\wyao2\Dropbox\2017\20171221.csv.gz,20171221,ok,3997
C:\Users\wyao2\Dropbox\2017\20171222.csv.gz,20171222,ok,3995
C:\Users\wyao2\Dropbox\2017\20171226.csv.gz,20171226,ok,3993
C:\Users\wyao2\Dropbox\2017\20171227.csv.gz,20171227,ok,3993
C:\Users\wyao2\Dropbox\2017\20171228.csv.gz,20171228,ok,3991
C:\Users\wyao2\Dropbox\2017\20171229.csv.gz,20171229,ok,3987
C:\Users\wyao2\Dropbox\2017\20170103.csv,20170103,ok,3981
C:\Users\wyao2\Dropbox\2018\20180102.csv.gz,20180102,ok,3987
C:\Users\wyao2\Dropbox\2018\20180103.csv.gz,20180103,ok,3989
C:\Users\wyao2\Dropbox\2018\20180104.csv.gz,20180104,ok,3988
C:\Users\wyao2\Dropbox\2018\20180105.csv.gz,20180105,ok,3987
C:\Users\wyao2\Dropbox\2018\20180108.csv.gz,20180108,ok,3988
C:\Users\wyao2\Dropbox\2018\20180109.csv.gz,20180109,ok,3988
C:\Users\wyao2\Dropbox\2018\20180110.csv.gz,20180110,ok,3988
C:\Users\wyao2\Dropbox\2018\20180111.csv.gz,20180111,ok,3988
C:\Users\wyao2\Dropbox\2018\20180112.csv.gz,20180112,ok,3987
C:\Users\wyao2\Dropbox\2018\20180116.csv.gz,20180116,ok,3988
C:\Users\wyao2\Dropbox\2018\20180117.csv.gz,20180117,ok,3989
C:\Users\wyao2\Dropbox\2018\20180118.csv.gz,20180118,ok,3991
C:\Users\wyao2\Dropbox\2018\20180119.csv.gz,20180119,ok,3990
C:\Users\wyao2\Dropbox\2018\20180122.csv.gz,20180122,ok,3993
C:\Users\wyao2\Dropbox\2018\20180123.csv.gz,20180123,ok,3994
C:\Users\wyao2\Dropbox\2018\20180124.csv.gz,20180124,ok,3994
C:\Users\wyao2\Dropbox\2018\20180125.csv.gz,20180125,ok,3995
C:\Users\wyao2\Dropbox\2018\20180126.csv.gz,20180126,ok,3997
C:\Users\wyao2\Dropbox\2018\20180129.csv.gz,20180129,ok,3998
C:\Users\wyao2\Dropbox\2018\20180130.csv.gz,20180130,ok,3996
C:\Users\wyao2\Dropbox\2018\20180131.csv.gz,20180131,ok,3994
C:\Users\wyao2\Dropbox\2018\20180201.csv.gz,20180201,ok,3992
C:\Users\wyao2\Dropbox\2018\20180202.csv.gz,20180202,ok,3997
C:\Users\wyao2\Dropbox\2018\20180205.csv.gz,20180205,ok,3999
C:\Users\wyao2\Dropbox\2018\20180206.csv.gz,20180206,ok,3998
C:\Users\wyao2\Dropbox\2018\20180207.csv.gz,20180207,ok,3997
C:\Users\wyao2\Dropbox\2018\20180208.csv.gz,20180208,ok,3998
C:\Users\wyao2\Dropbox\2018\20180209.csv.gz,20180209,ok,3999
C:\Users\wyao2\Dropbox\2018\20180212.csv.gz,20180212,ok,3998
C:\Users\wyao2\Dropbox\2018\20180213.csv.gz,20180213,ok,4000
C:\Users\wyao2\Dropbox\2018\20180214.csv.gz,20180214,ok,3999
C:\Users\wyao2\Dropbox\2018\20180215.csv.gz,20180215,ok,3999
C:\Users\wyao2\Dropbox\2018\20180216.csv.gz,20180216,ok,3999
C:\Users\wyao2\Dropbox\2018\20180220.csv.gz,20180220,ok,4000
C:\Users\wyao2\Dropbox\2018\20180221.csv.gz,20180221,ok,4000
C:\Users\wyao2\Dropbox\2018\20180222.csv.gz,20180222,ok,4000
C:\Users\wyao2\Dropbox\2018\20180223.csv.gz,20180223,ok,4000
C:\Users\wyao2\Dropbox\2018\20180226.csv.gz,20180226,ok,4000
C:\Users\wyao2\Dropbox\2018\20180227.csv.gz,20180227,ok,4000
C:\Users\wyao2\Dropbox\2018\20180228.csv.gz,20180228,ok,4000
C:\Users\wyao2\Dropbox\2018\20180301.csv.gz,20180301,ok,4001
C:\Users\wyao2\Dropbox\2018\20180302.csv.gz,20180302,ok,4000
C:\Users\wyao2\Dropbox\2018\20180305.csv.gz,20180305,ok,4000
C:\Users\wyao2\Dropbox\2018\20180306.csv.gz,20180306,ok,4000
C:\Users\wyao2\Dropbox\2018\20180307.csv.gz,20180307,ok,4000
C:\Users\wyao2\Dropbox\2018\20180308.csv.gz,20180308,ok,3997
C:\Users\wyao2\Dropbox\2018\20180309.csv.gz,20180309,ok,3996
C:\Users\wyao2\Dropbox\2018\20180312.csv.gz,20180312,ok,3996
C:\Users\wyao2\Dropbox\2018\20180313.csv.gz,20180313,ok,3996
C:\Users\wyao2\Dropbox\2018\20180314.csv.gz,20180314,ok,3996
C:\Users\wyao2\Dropbox\2018\20180315.csv.gz,20180315,ok,3997
C:\Users\wyao2\Dropbox\2018\20180316.csv.gz,20180316,ok,3998
C:\Users\wyao2\Dropbox\2018\20180319.csv.gz,20180319,ok,3997
C:\Users\wyao2\Dropbox\2018\20180320.csv.gz,20180320,ok,3997
C:\Users\wyao2\Dropbox\2018\20180321.csv.gz,20180321,ok,4000
C:\Users\wyao2\Dropbox\2018\20180322.csv.gz,20180322,ok,4000
C:\Users\wyao2\Dropbox\2018\20180323.csv.gz,20180323,ok,4000
C:\Users\wyao2\Dropbox\2018\20180326.csv.gz,20180326,ok,4001
C:\Users\wyao2\Dropbox\2018\20180327.csv.gz,20180327,ok,4003
C:\Users\wyao2\Dropbox\2018\20180328.csv.gz,20180328,ok,4006
C:\Users\wyao2\Dropbox\2018\20180329.csv.gz,20180329,ok,4004
C:\Users\wyao2\Dropbox\2018\20180402.csv.gz,20180402,ok,4004
C:\Users\wyao2\Dropbox\2018\20180403.csv.gz,20180403,ok,4005
C:\Users\wyao2\Dropbox\2018\20180404.csv.gz,20180404,ok,4006
C:\Users\wyao2\Dropbox\2018\20180405.csv.gz,20180405,ok,4006
C:\Users\wyao2\Dropbox\2018\20180406.csv.gz,20180406,ok,4005
C:\Users\wyao2\Dropbox\2018\20180409.csv.gz,20180409,ok,4005
C:\Users\wyao2\Dropbox\2018\20180410.csv.gz,20180410,ok,4006
C:\Users\wyao2\Dropbox\2018\20180411.csv.gz,20180411,ok,4005
C:\Users\wyao2\Dropbox\2018\20180412.csv.gz,20180412,ok,4004
C:\Users\wyao2\Dropbox\2018\20180413.csv.gz,20180413,ok,4004
C:\Users\wyao2\Dropbox\2018\20180416.csv.gz,20180416,ok,4003
C:\Users\wyao2\Dropbox\2018\20180417.csv.gz,20180417,ok,4004
C:\Users\wyao2\Dropbox\2018\20180418.csv.gz,20180418,ok,4004
C:\Users\wyao2\Dropbox\2018\20180419.csv.gz,20180419,ok,4003
C:\Users\wyao2\Dropbox\2018\20180420.csv.gz,20180420,ok,4005
C:\Users\wyao2\Dropbox\2018\20180423.csv.gz,20180423,ok,4005
C:\Users\wyao2\Dropbox\2018\20180424.csv.gz,20180424,ok,4005
C:\Users\wyao2\Dropbox\2018\20180425.csv.gz,20180425,ok,4005
C:\Users\wyao2\Dropbox\2018\20180426.csv.gz,20180426,ok,4004
C:\Users\wyao2\Dropbox\2018\20180427.csv.gz,20180427,ok,3998
C:\Users\wyao2\Dropbox\2018\20180430.csv.gz,20180430,ok,4001
C:\Users\wyao2\Dropbox\2018\20180501.csv.gz,20180501,ok,4001
C:\Users\wyao2\Dropbox\2018\20180502.csv.gz,20180502,ok,4001
C:\Users\wyao2\Dropbox\2018\20180503.csv.gz,20180503,ok,4002
C:\Users\wyao2\Dropbox\2018\20180504.csv.gz,20180504,ok,4000
C:\Users\wyao2\Dropbox\2018\20180507.csv.gz,20180507,ok,4002
C:\Users\wyao2\Dropbox\2018\20180508.csv.gz,20180508,ok,4004
C:\Users\wyao2\Dropbox\2018\20180509.csv.gz,20180509,ok,4003
C:\Users\wyao2\Dropbox\2018\20180510.csv.gz,20180510,ok,4004
C:\Users\wyao2\Dropbox\2018\20180511.csv.gz,20180511,ok,4006
C:\Users\wyao2\Dropbox\2018\20180514.csv.gz,20180514,ok,4008
C:\Users\wyao2\Dropbox\2018\20180515.csv.gz,20180515,ok,4008
C:\Users\wyao2\Dropbox\2018\20180516.csv.gz,20180516,ok,4008
C:\Users\wyao2\Dropbox\2018\20180517.csv.gz,20180517,ok,4009
C:\Users\wyao2\Dropbox\2018\20180518.csv.gz,20180518,ok,4010
C:\Users\wyao2\Dropbox\2018\20180521.csv.gz,20180521,ok,4010
C:\Users\wyao2\Dropbox\2018\20180522.csv.gz,20180522,ok,4011
C:\Users\wyao2\Dropbox\2018\20180523.csv.gz,20180523,ok,4010
C:\Users\wyao2\Dropbox\2018\20180524.csv.gz,20180524,ok,4009
C:\Users\wyao2\Dropbox\2018\20180525.csv.gz,20180525,ok,4012
C:\Users\wyao2\Dropbox\2018\20180529.csv.gz,20180529,ok,4013
C:\Users\wyao2\Dropbox\2018\20180530.csv.gz,20180530,ok,4014
C:\Users\wyao2\Dropbox\2018\20180531.csv.gz,20180531,ok,4012
C:\Users\wyao2\Dropbox\2018\20180601.csv.gz,20180601,ok,4010
C:\Users\wyao2\Dropbox\2018\20180604.csv.gz,20180604,ok,4014
C:\Users\wyao2\Dropbox\2018\20180605.csv.gz,20180605,ok,4013
C:\Users\wyao2\Dropbox\2018\20180606.csv.gz,20180606,ok,4012
C:\Users\wyao2\Dropbox\2018\20180607.csv.gz,20180607,ok,4012
C:\Users\wyao2\Dropbox\2018\20180608.csv.gz,20180608,ok,4011
C:\Users\wyao2\Dropbox\2018\20180611.csv.gz,20180611,ok,4010
C:\Users\wyao2\Dropbox\2018\20180612.csv.gz,20180612,ok,4010
C:\Users\wyao2\Dropbox\2018\20180613.csv.gz,20180613,ok,4010
C:\Users\wyao2\Dropbox\2018\20180614.csv.gz,20180614,ok,4009
C:\Users\wyao2\Dropbox\2018\20180615.csv.gz,20180615,ok,4011
C:\Users\wyao2\Dropbox\2018\20180618.csv.gz,20180618,ok,4013
C:\Users\wyao2\Dropbox\2018\20180619.csv.gz,20180619,ok,4012
C:\Users\wyao2\Dropbox\2018\20180620.csv.gz,20180620,ok,4013
C:\Users\wyao2\Dropbox\2018\20180621.csv.gz,20180621,ok,4013
C:\Users\wyao2\Dropbox\2018\20180622.csv.gz,20180622,ok,4016
C:\Users\wyao2\Dropbox\2018\20180625.csv.gz,20180625,ok,4016
C:\Users\wyao2\Dropbox\2018\20180626.csv.gz,20180626,ok,4017
C:\Users\wyao2\Dropbox\2018\20180627.csv.gz,20180627,ok,4018
C:\Users\wyao2\Dropbox\2018\20180628.csv.gz,20180628,ok,4017
C:\Users\wyao2\Dropbox\2018\20180629.csv.gz,20180629,ok,4016
C:\Users\wyao2\Dropbox\2018\20180702.csv.gz,20180702,ok,4017
C:\Users\wyao2\Dropbox\2018\20180703.csv.gz,20180703,ok,4021
C:\Users\wyao2\Dropbox\2018\20180705.csv.gz,20180705,ok,4022
C:\Users\wyao2\Dropbox\2018\20180706.csv.gz,20180706,ok,4022
C:\Users\wyao2\Dropbox\2018\20180709.csv.gz,20180709,ok,4022
C:\Users\wyao2\Dropbox\2018\20180710.csv.gz,20180710,ok,4021
C:\Users\wyao2\Dropbox\2018\20180711.csv.gz,20180711,ok,4022
C:\Users\wyao2\Dropbox\2018\20180712.csv.gz,20180712,ok,4020
C:\Users\wyao2\Dropbox\2018\20180713.csv.gz,20180713,ok,4016
C:\Users\wyao2\Dropbox\2018\20180716.csv.gz,20180716,ok,4017
C:\Users\wyao2\Dropbox\2018\20180717.csv.gz,20180717,ok,4017
C:\Users\wyao2\Dropbox\2018\20180718.csv.gz,20180718,ok,4016
C:\Users\wyao2\Dropbox\2018\20180719.csv.gz,20180719,ok,4018
C:\Users\wyao2\Dropbox\2018\20180720.csv.gz,20180720,ok,4018
C:\Users\wyao2\Dropbox\2018\20180723.csv.gz,20180723,ok,4019
C:\Users\wyao2\Dropbox\2018\20180724.csv.gz,20180724,ok,4019
C:\Users\wyao2\Dropbox\2018\20180725.csv.gz,20180725,ok,4020
C:\Users\wyao2\Dropbox\2018\20180726.csv.gz,20180726,ok,4021
C:\Users\wyao2\Dropbox\2018\20180727.csv.gz,20180727,ok,4026
C:\Users\wyao2\Dropbox\2018\20180730.csv.gz,20180730,ok,4027
C:\Users\wyao2\Dropbox\2018\20180731.csv.gz,20180731,ok,4022
C:\Users\wyao2\Dropbox\2018\20180801.csv.gz,20180801,ok,4021
C:\Users\wyao2\Dropbox\2018\20180802.csv.gz,20180802,ok,4026
C:\Users\wyao2\Dropbox\2018\20180803.csv.gz,20180803,ok,4026
C:\Users\wyao2\Dropbox\2018\20180806.csv.gz,20180806,ok,4027
C:\Users\wyao2\Dropbox\2018\20180807.csv.gz,20180807,ok,4027
C:\Users\wyao2\Dropbox\2018\20180808.csv.gz,20180808,ok,4026
C:\Users\wyao2\Dropbox\2018\20180809.csv.gz,20180809,ok,4027
C:\Users\wyao2\Dropbox\2018\20180810.csv.gz,20180810,ok,4026
C:\Users\wyao2\Dropbox\2018\20180813.csv.gz,20180813,ok,4024
C:\Users\wyao2\Dropbox\2018\20180814.csv.gz,20180814,ok,4025
C:\Users\wyao2\Dropbox\2018\20180815.csv.gz,20180815,ok,4026
C:\Users\wyao2\Dropbox\2018\20180816.csv.gz,20180816,ok,4026
C:\Users\wyao2\Dropbox\2018\20180817.csv.gz,20180817,ok,4025
C:\Users\wyao2\Dropbox\2018\20180820.csv.gz,20180820,ok,4025
C:\Users\wyao2\Dropbox\2018\20180821.csv.gz,20180821,ok,4024
C:\Users\wyao2\Dropbox\2018\20180822.csv.gz,20180822,ok,4023
C:\Users\wyao2\Dropbox\2018\20180823.csv.gz,20180823,ok,4022
C:\Users\wyao2\Dropbox\2018\20180824.csv.gz,20180824,ok,4019
C:\Users\wyao2\Dropbox\2018\20180827.csv.gz,20180827,ok,4019
C:\Users\wyao2\Dropbox\2018\20180828.csv.gz,20180828,ok,4019
C:\Users\wyao2\Dropbox\2018\20180829.csv.gz,20180829,ok,4020
C:\Users\wyao2\Dropbox\2018\20180830.csv.gz,20180830,ok,4021
C:\Users\wyao2\Dropbox\2018\20180831.csv.gz,20180831,ok,4021
C:\Users\wyao2\Dropbox\2018\20180904.csv.gz,20180904,ok,4021
C:\Users\wyao2\Dropbox\2018\20180905.csv.gz,20180905,ok,4021
C:\Users\wyao2\Dropbox\2018\20180906.csv.gz,20180906,ok,4022
C:\Users\wyao2\Dropbox\2018\20180907.csv.gz,20180907,ok,4020
C:\Users\wyao2\Dropbox\2018\20180910.csv.gz,20180910,ok,4020
C:\Users\wyao2\Dropbox\2018\20180911.csv.gz,20180911,ok,4018
C:\Users\wyao2\Dropbox\2018\20180912.csv.gz,20180912,ok,4018
C:\Users\wyao2\Dropbox\2018\20180913.csv.gz,20180913,ok,4021
C:\Users\wyao2\Dropbox\2018\20180914.csv.gz,20180914,ok,4020
C:\Users\wyao2\Dropbox\2018\20180917.csv.gz,20180917,ok,4022
C:\Users\wyao2\Dropbox\2018\20180918.csv.gz,20180918,ok,4023
C:\Users\wyao2\Dropbox\2018\20180919.csv.gz,20180919,ok,4022
C:\Users\wyao2\Dropbox\2018\20180920.csv.gz,20180920,ok,4023
C:\Users\wyao2\Dropbox\2018\20180921.csv.gz,20180921,ok,4024
C:\Users\wyao2\Dropbox\2018\20180924.csv.gz,20180924,ok,4026
C:\Users\wyao2\Dropbox\2018\20180925.csv.gz,20180925,ok,4026
C:\Users\wyao2\Dropbox\2018\20180926.csv.gz,20180926,ok,4026
C:\Users\wyao2\Dropbox\2018\20180927.csv.gz,20180927,ok,4026
C:\Users\wyao2\Dropbox\2018\20180928.csv.gz,20180928,ok,4025
C:\Users\wyao2\Dropbox\2018\20181001.csv.gz,20181001,ok,4022
C:\Users\wyao2\Dropbox\2018\20181002.csv.gz,20181002,ok,4028
C:\Users\wyao2\Dropbox\2018\20181003.csv.gz,20181003,ok,4028
C:\Users\wyao2\Dropbox\2018\20181004.csv.gz,20181004,ok,4028
C:\Users\wyao2\Dropbox\2018\20181005.csv.gz,20181005,ok,4029
C:\Users\wyao2\Dropbox\2018\20181008.csv.gz,20181008,ok,4029
C:\Users\wyao2\Dropbox\2018\20181009.csv.gz,20181009,ok,4027
C:\Users\wyao2\Dropbox\2018\20181010.csv.gz,20181010,ok,4025
C:\Users\wyao2\Dropbox\2018\20181011.csv.gz,20181011,ok,4025
C:\Users\wyao2\Dropbox\2018\20181012.csv.gz,20181012,ok,4026
C:\Users\wyao2\Dropbox\2018\20181015.csv.gz,20181015,ok,4029
C:\Users\wyao2\Dropbox\2018\20181016.csv.gz,20181016,ok,4028
C:\Users\wyao2\Dropbox\2018\20181017.csv.gz,20181017,ok,4027
C:\Users\wyao2\Dropbox\2018\20181018.csv.gz,20181018,ok,4026
C:\Users\wyao2\Dropbox\2018\20181019.csv.gz,20181019,ok,4028
C:\Users\wyao2\Dropbox\2018\20181022.csv.gz,20181022,ok,4030
C:\Users\wyao2\Dropbox\2018\20181023.csv.gz,20181023,ok,4029
C:\Users\wyao2\Dropbox\2018\20181024.csv.gz,20181024,ok,4030
C:\Users\wyao2\Dropbox\2018\20181025.csv.gz,20181025,ok,4031
C:\Users\wyao2\Dropbox\2018\20181026.csv.gz,20181026,ok,4034
C:\Users\wyao2\Dropbox\2018\20181029.csv.gz,20181029,ok,4036
C:\Users\wyao2\Dropbox\2018\20181030.csv.gz,20181030,ok,4036
C:\Users\wyao2\Dropbox\2018\20181031.csv.gz,20181031,ok,4036
C:\Users\wyao2\Dropbox\2018\20181101.csv.gz,20181101,ok,4038
C:\Users\wyao2\Dropbox\2018\20181102.csv.gz,20181102,ok,4036
C:\Users\wyao2\Dropbox\2018\20181105.csv.gz,20181105,ok,4037
C:\Users\wyao2\Dropbox\2018\20181106.csv.gz,20181106,ok,4035
C:\Users\wyao2\Dropbox\2018\20181107.csv.gz,20181107,ok,4035
C:\Users\wyao2\Dropbox\2018\20181108.csv.gz,20181108,ok,4037
C:\Users\wyao2\Dropbox\2018\20181109.csv.gz,20181109,ok,4034
C:\Users\wyao2\Dropbox\2018\20181112.csv.gz,20181112,ok,4035
C:\Users\wyao2\Dropbox\2018\20181113.csv.gz,20181113,ok,4036
C:\Users\wyao2\Dropbox\2018\20181114.csv.gz,20181114,ok,4038
C:\Users\wyao2\Dropbox\2018\20181115.csv.gz,20181115,ok,4038
C:\Users\wyao2\Dropbox\2018\20181116.csv.gz,20181116,ok,4037
C:\Users\wyao2\Dropbox\2018\20181119.csv.gz,20181119,ok,4036
C:\Users\wyao2\Dropbox\2018\20181120.csv.gz,20181120,ok,4035
C:\Users\wyao2\Dropbox\2018\20181121.csv.gz,20181121,ok,4037
C:\Users\wyao2\Dropbox\2018\20181123.csv.gz,20181123,ok,4037
C:\Users\wyao2\Dropbox\2018\20181126.csv.gz,20181126,ok,4034
C:\Users\wyao2\Dropbox\2018\20181127.csv.gz,20181127,ok,4035
C:\Users\wyao2\Dropbox\2018\20181128.csv.gz,20181128,ok,4033
C:\Users\wyao2\Dropbox\2018\20181129.csv.gz,20181129,ok,4032
C:\Users\wyao2\Dropbox\2018\20181130.csv.gz,20181130,ok,4032
C:\Users\wyao2\Dropbox\2018\20181203.csv.gz,20181203,ok,4032
C:\Users\wyao2\Dropbox\2018\20181204.csv.gz,20181204,empty,
C:\Users\wyao2\Dropbox\2018\20181205.csv.gz,20181205,empty,
C:\Users\wyao2\Dropbox\2018\20181206.csv.gz,20181206,empty,
C:\Users\wyao2\Dropbox\2018\20181207.csv.gz,20181207,ok,4032
C:\Users\wyao2\Dropbox\2018\20181210.csv.gz,20181210,ok,4033
C:\Users\wyao2\Dropbox\2018\20181211.csv.gz,20181211,ok,4035
C:\Users\wyao2\Dropbox\2018\20181212.csv.gz,20181212,ok,4033
C:\Users\wyao2\Dropbox\2018\20181213.csv.gz,20181213,ok,4033
C:\Users\wyao2\Dropbox\2018\20181214.csv.gz,20181214,ok,4029
C:\Users\wyao2\Dropbox\2018\20181217.csv.gz,20181217,ok,4030
C:\Users\wyao2\Dropbox\2018\20181218.csv.gz,20181218,ok,4030
C:\Users\wyao2\Dropbox\2018\20181219.csv.gz,20181219,ok,4028
C:\Users\wyao2\Dropbox\2018\20181220.csv.gz,20181220,ok,4027
C:\Users\wyao2\Dropbox\2018\20181221.csv.gz,20181221,ok,4028
C:\Users\wyao2\Dropbox\2018\20181224.csv.gz,20181224,ok,4028
C:\Users\wyao2\Dropbox\2018\20181226.csv.gz,20181226,ok,4029
C:\Users\wyao2\Dropbox\2018\20181227.csv.gz,20181227,ok,4028
C:\Users\wyao2\Dropbox\2018\20181228.csv.gz,20181228,ok,4025
C:\Users\wyao2\Dropbox\2018\20181231.csv.gz,20181231,ok,4019
C:\Users\wyao2\Dropbox\2018\20180102.csv,20180102,ok,3987
C:\Users\wyao2\Dropbox\2019\20190102.csv.gz,20190102,ok,4019
C:\Users\wyao2\Dropbox\2019\20190103.csv.gz,20190103,ok,4022
C:\Users\wyao2\Dropbox\2019\20190104.csv.gz,20190104,ok,4022
C:\Users\wyao2\Dropbox\2019\20190107.csv.gz,20190107,ok,4022
C:\Users\wyao2\Dropbox\2019\20190108.csv.gz,20190108,ok,4022
C:\Users\wyao2\Dropbox\2019\20190109.csv.gz,20190109,ok,4022
C:\Users\wyao2\Dropbox\2019\20190110.csv.gz,20190110,ok,4022
C:\Users\wyao2\Dropbox\2019\20190111.csv.gz,20190111,ok,4020
C:\Users\wyao2\Dropbox\2019\20190114.csv.gz,20190114,ok,4019
C:\Users\wyao2\Dropbox\2019\20190115.csv.gz,20190115,ok,4019
C:\Users\wyao2\Dropbox\2019\20190116.csv.gz,20190116,ok,4019
C:\Users\wyao2\Dropbox\2019\20190117.csv.gz,20190117,ok,4020
C:\Users\wyao2\Dropbox\2019\20190118.csv.gz,20190118,ok,4019
C:\Users\wyao2\Dropbox\2019\20190122.csv.gz,20190122,ok,4019
C:\Users\wyao2\Dropbox\2019\20190123.csv.gz,20190123,ok,4018
C:\Users\wyao2\Dropbox\2019\20190124.csv.gz,20190124,ok,4019
C:\Users\wyao2\Dropbox\2019\20190125.csv.gz,20190125,ok,4017
C:\Users\wyao2\Dropbox\2019\20190128.csv.gz,20190128,ok,4016
C:\Users\wyao2\Dropbox\2019\20190129.csv.gz,20190129,ok,4016
C:\Users\wyao2\Dropbox\2019\20190130.csv.gz,20190130,ok,4016
C:\Users\wyao2\Dropbox\2019\20190131.csv.gz,20190131,ok,4012
C:\Users\wyao2\Dropbox\2019\20190201.csv.gz,20190201,ok,4012
C:\Users\wyao2\Dropbox\2019\20190204.csv.gz,20190204,ok,4013
C:\Users\wyao2\Dropbox\2019\20190205.csv.gz,20190205,ok,4012
C:\Users\wyao2\Dropbox\2019\20190206.csv.gz,20190206,ok,4012
C:\Users\wyao2\Dropbox\2019\20190207.csv.gz,20190207,ok,4011
C:\Users\wyao2\Dropbox\2019\20190208.csv.gz,20190208,ok,4012
C:\Users\wyao2\Dropbox\2019\20190211.csv.gz,20190211,ok,4011
C:\Users\wyao2\Dropbox\2019\20190212.csv.gz,20190212,ok,4011
C:\Users\wyao2\Dropbox\2019\20190213.csv.gz,20190213,ok,4009
C:\Users\wyao2\Dropbox\2019\20190214.csv.gz,20190214,ok,4007
C:\Users\wyao2\Dropbox\2019\20190215.csv.gz,20190215,ok,4006
C:\Users\wyao2\Dropbox\2019\20190219.csv.gz,20190219,ok,4005
C:\Users\wyao2\Dropbox\2019\20190220.csv.gz,20190220,ok,4007
C:\Users\wyao2\Dropbox\2019\20190221.csv.gz,20190221,ok,4006
C:\Users\wyao2\Dropbox\2019\20190222.csv.gz,20190222,ok,4005
C:\Users\wyao2\Dropbox\2019\20190225.csv.gz,20190225,ok,4005
C:\Users\wyao2\Dropbox\2019\20190226.csv.gz,20190226,ok,4005
C:\Users\wyao2\Dropbox\2019\20190227.csv.gz,20190227,ok,4004
C:\Users\wyao2\Dropbox\2019\20190228.csv.gz,20190228,ok,4001
C:\Users\wyao2\Dropbox\2019\20190301.csv.gz,20190301,ok,4001
C:\Users\wyao2\Dropbox\2019\20190304.csv.gz,20190304,ok,4000
C:\Users\wyao2\Dropbox\2019\20190305.csv.gz,20190305,ok,3999
C:\Users\wyao2\Dropbox\2019\20190306.csv.gz,20190306,ok,3999
C:\Users\wyao2\Dropbox\2019\20190307.csv.gz,20190307,ok,3995
C:\Users\wyao2\Dropbox\2019\20190308.csv.gz,20190308,ok,3996
C:\Users\wyao2\Dropbox\2019\20190311.csv.gz,20190311,ok,3997
C:\Users\wyao2\Dropbox\2019\20190312.csv.gz,20190312,ok,3996
C:\Users\wyao2\Dropbox\2019\20190313.csv.gz,20190313,ok,3995
C:\Users\wyao2\Dropbox\2019\20190314.csv.gz,20190314,ok,3991
C:\Users\wyao2\Dropbox\2019\20190315.csv.gz,20190315,ok,3991
C:\Users\wyao2\Dropbox\2019\20190318.csv.gz,20190318,ok,3992
C:\Users\wyao2\Dropbox\2019\20190319.csv.gz,20190319,ok,3992
C:\Users\wyao2\Dropbox\2019\20190320.csv.gz,20190320,ok,3992
C:\Users\wyao2\Dropbox\2019\20190321.csv.gz,20190321,ok,3993
